transaction_id,business_id,transaction_date,transaction_type,category,amount,opening_balance,closing_balance,reference_entity,reference_id,description
TXN_00012797,MSME_GJ_0065,2026-04-16 14:30:00,DEBIT,GST_PAYMENT,43948.63,162401.29,118452.66,GST,GST_0000776,GST Payment Challan 2026-03 GSTR-3B
TXN_00012798,MSME_GJ_0065,2026-04-22 10:58:00,DEBIT,SALARY,179648.41,118452.66,-61195.75,EXPENSE,EXP_0008877,NEFT-Monthly employee payroll
TXN_00012799,MSME_GJ_0065,2026-04-25 10:38:00,DEBIT,INVENTORY,19697.93,-61195.75,-80893.68,EXPENSE,EXP_0008881,Cheque-Operational material procurement
TXN_00012800,MSME_GJ_0065,2026-04-26 16:36:00,DEBIT,RENT,71859.36,-80893.68,-152753.04,EXPENSE,EXP_0008878,NetBanking-Commercial office/warehouse rent
TXN_00012801,MSME_GJ_0065,2026-04-27 12:21:00,DEBIT,INVENTORY,28301.28,-152753.04,-181054.32,EXPENSE,EXP_0008883,NEFT-Operational material procurement
TXN_00012802,MSME_GJ_0065,2026-04-28 09:15:00,CREDIT,CUSTOMER_PAYMENT,215241.75,-181054.32,34187.43,INVOICE,INV_0003117,Payment received from Dalal and Sons Trading
TXN_00012803,MSME_GJ_0065,2026-05-01 10:55:00,DEBIT,UTILITIES,47906.24,34187.43,-13718.81,EXPENSE,EXP_0008879,UPI-Electricity and water utility charges
TXN_00012804,MSME_GJ_0065,2026-05-01 17:03:00,DEBIT,INVENTORY,35088.54,-13718.81,-48807.35,EXPENSE,EXP_0008880,NEFT-Operational material procurement
TXN_00012805,MSME_GJ_0065,2026-05-02 10:56:00,DEBIT,INVENTORY,105768.57,-48807.35,-154575.92,EXPENSE,EXP_0008884,RTGS-Operational material procurement
TXN_00012806,MSME_GJ_0065,2026-05-07 12:40:00,DEBIT,INVENTORY,20733.49,-154575.92,-175309.41,EXPENSE,EXP_0008882,RTGS-Operational material procurement
TXN_00012807,MSME_GJ_0065,2026-05-13 16:15:00,CREDIT,CUSTOMER_PAYMENT,777938.85,-175309.41,602629.44,INVOICE,INV_0003120,Payment received from More-Prabhu Trading
TXN_00012808,MSME_GJ_0065,2026-05-14 11:29:00,DEBIT,MISCELLANEOUS,9987.82,602629.44,592641.62,EXPENSE,EXP_0008887,NetBanking-Miscellaneous operational expenditure
TXN_00012809,MSME_GJ_0065,2026-05-14 15:32:00,DEBIT,SOFTWARE,68297.6,592641.62,524344.02,EXPENSE,EXP_0008885,NetBanking-Software operational expenditure
TXN_00012810,MSME_GJ_0065,2026-05-16 14:30:00,DEBIT,GST_PAYMENT,44611.48,524344.02,479732.54,GST,GST_0000777,GST Payment Challan 2026-04 GSTR-3B
TXN_00012811,MSME_GJ_0065,2026-05-16 16:26:00,DEBIT,MISCELLANEOUS,11538.78,479732.54,468193.76,EXPENSE,EXP_0008886,IMPS-Miscellaneous operational expenditure
TXN_00012812,MSME_GJ_0065,2026-05-22 13:33:00,DEBIT,SALARY,179027.17,468193.76,289166.59,EXPENSE,EXP_0008888,NEFT-Monthly employee payroll
TXN_00012813,MSME_GJ_0065,2026-05-23 09:18:00,DEBIT,INVENTORY,23938.33,289166.59,265228.26,EXPENSE,EXP_0008892,RTGS-Operational material procurement
TXN_00012814,MSME_GJ_0065,2026-05-24 17:16:00,CREDIT,CUSTOMER_PAYMENT,98500.33,265228.26,363728.59,INVOICE,INV_0003121,Payment received from Dutta-Bhatti Distributors
TXN_00012815,MSME_GJ_0065,2026-05-26 11:05:00,DEBIT,RENT,71610.87,363728.59,292117.72,EXPENSE,EXP_0008889,NetBanking-Commercial office/warehouse rent
TXN_00012816,MSME_GJ_0065,2026-05-31 17:51:00,DEBIT,UTILITIES,47740.58,292117.72,244377.14,EXPENSE,EXP_0008890,UPI-Electricity and water utility charges
TXN_00012817,MSME_GJ_0065,2026-06-01 14:37:00,CREDIT,CUSTOMER_PAYMENT,10171.71,244377.14,254548.85,INVOICE,INV_0003119,Payment received from Borra Group Trading
TXN_00012818,MSME_GJ_0065,2026-06-01 17:27:00,DEBIT,INVENTORY,58507.48,254548.85,196041.37,EXPENSE,EXP_0008895,NEFT-Operational material procurement
TXN_00012819,MSME_GJ_0065,2026-06-03 15:06:00,DEBIT,MAINTENANCE,25006.35,196041.37,171035.02,EXPENSE,EXP_0008898,NetBanking-Maintenance operational expenditure
TXN_00012820,MSME_GJ_0065,2026-06-04 11:05:00,CREDIT,CUSTOMER_PAYMENT,102841.48,171035.02,273876.5,INVOICE,INV_0003126,Payment received from Borra-Karnik Distributors
TXN_00012821,MSME_GJ_0065,2026-06-06 17:58:00,DEBIT,TRANSPORTATION,20722.37,273876.5,253154.13,EXPENSE,EXP_0008900,UPI-Transportation operational expenditure
TXN_00012822,MSME_GJ_0065,2026-06-10 11:24:00,DEBIT,SOFTWARE,3989.21,253154.13,249164.92,EXPENSE,EXP_0008899,UPI-Software operational expenditure
TXN_00012823,MSME_GJ_0065,2026-06-10 15:51:00,DEBIT,PROFESSIONAL_FEES,27283.74,249164.92,221881.18,EXPENSE,EXP_0008897,IMPS-Professional Fees operational expenditure
TXN_00012824,MSME_GJ_0065,2026-06-12 11:00:00,DEBIT,SOFTWARE,12511.91,221881.18,209369.27,EXPENSE,EXP_0008896,NetBanking-Software operational expenditure
TXN_00012825,MSME_GJ_0065,2026-06-12 12:59:00,DEBIT,INVENTORY,34529.18,209369.27,174840.09,EXPENSE,EXP_0008893,Cheque-Operational material procurement
TXN_00012826,MSME_GJ_0065,2026-06-12 17:14:00,DEBIT,INVENTORY,80598.73,174840.09,94241.36,EXPENSE,EXP_0008891,RTGS-Operational material procurement
TXN_00012827,MSME_GJ_0065,2026-06-15 10:29:00,DEBIT,INVENTORY,11291.32,94241.36,82950.04,EXPENSE,EXP_0008894,Cheque-Operational material procurement
TXN_00012828,MSME_GJ_0065,2026-06-17 16:52:00,CREDIT,CUSTOMER_PAYMENT,243692.18,82950.04,326642.22,INVOICE,INV_0003129,Payment received from Mahal-Solanki Enterprises
TXN_00012829,MSME_GJ_0065,2026-06-18 14:30:00,DEBIT,GST_PAYMENT,38940.69,326642.22,287701.53,GST,GST_0000778,GST Payment Challan 2026-05 GSTR-3B
TXN_00012830,MSME_GJ_0065,2026-06-20 10:23:00,CREDIT,CUSTOMER_PAYMENT,134903.57,287701.53,422605.1,INVOICE,INV_0003128,Payment received from Rattan and Sons Enterprises
TXN_00012831,MSME_GJ_0065,2026-06-22 10:50:00,DEBIT,SALARY,175923.15,422605.1,246681.95,EXPENSE,EXP_0008901,NEFT-Monthly employee payroll
TXN_00012832,MSME_GJ_0065,2026-06-26 10:12:00,DEBIT,RENT,70369.26,246681.95,176312.69,EXPENSE,EXP_0008902,NetBanking-Commercial office/warehouse rent
TXN_00012833,MSME_GJ_0065,2026-06-27 12:44:00,DEBIT,TRANSPORTATION,112.85,176312.69,176199.84,EXPENSE,EXP_0008907,IMPS-Transportation operational expenditure
TXN_00012834,MSME_GJ_0065,2026-06-27 17:45:00,CREDIT,CUSTOMER_PAYMENT,160320.46,176199.84,336520.3,INVOICE,INV_0003123,"Payment received from Loyal, Chander and Jani Distributors"
TXN_00012835,MSME_GJ_0065,2026-06-28 14:02:00,DEBIT,MISCELLANEOUS,18604.73,336520.3,317915.57,EXPENSE,EXP_0008909,NetBanking-Miscellaneous operational expenditure
TXN_00012836,MSME_GJ_0065,2026-07-01 16:27:00,DEBIT,UTILITIES,46912.84,317915.57,271002.73,EXPENSE,EXP_0008903,UPI-Electricity and water utility charges
TXN_00012837,MSME_GJ_0065,2026-07-04 12:19:00,DEBIT,SOFTWARE,25667.09,271002.73,245335.64,EXPENSE,EXP_0008908,UPI-Software operational expenditure
TXN_00012838,MSME_GJ_0065,2026-07-05 16:40:00,DEBIT,INVENTORY,17486.14,245335.64,227849.5,EXPENSE,EXP_0008906,NEFT-Operational material procurement
TXN_00012839,MSME_GJ_0065,2026-07-08 14:36:00,CREDIT,CUSTOMER_PAYMENT,632644.17,227849.5,860493.67,INVOICE,INV_0003131,"Payment received from Rastogi, Krishnamurthy and Rajagopal Trading"
TXN_00012840,MSME_GJ_0065,2026-07-10 16:15:00,DEBIT,INVENTORY,148553.42,860493.67,711940.25,EXPENSE,EXP_0008904,NEFT-Operational material procurement
TXN_00012841,MSME_GJ_0065,2026-07-10 16:23:00,DEBIT,TRANSPORTATION,8918.7,711940.25,703021.55,EXPENSE,EXP_0008911,UPI-Transportation operational expenditure
TXN_00012842,MSME_GJ_0065,2026-07-14 10:42:00,DEBIT,INVENTORY,39204.12,703021.55,663817.43,EXPENSE,EXP_0008905,NEFT-Operational material procurement
TXN_00012843,MSME_GJ_0065,2026-07-17 12:40:00,DEBIT,SOFTWARE,34658.21,663817.43,629159.22,EXPENSE,EXP_0008910,UPI-Software operational expenditure
TXN_00012844,MSME_GJ_0065,2026-07-18 14:30:00,DEBIT,GST_PAYMENT,42911.43,629159.22,586247.79,GST,GST_0000779,GST Payment Challan 2026-06 GSTR-3B
TXN_00012845,MSME_GJ_0065,2026-07-22 09:12:00,CREDIT,CUSTOMER_PAYMENT,254150.77,586247.79,840398.56,INVOICE,INV_0003125,"Payment received from Deo, Golla and Randhawa Distributors"
TXN_00012846,MSME_GJ_0065,2026-07-22 13:28:00,DEBIT,SALARY,188477.64,840398.56,651920.92,EXPENSE,EXP_0008912,NEFT-Monthly employee payroll
TXN_00012847,MSME_GJ_0065,2026-07-24 14:59:00,DEBIT,MARKETING,38880.24,651920.92,613040.68,EXPENSE,EXP_0008918,IMPS-Marketing operational expenditure
TXN_00012848,MSME_GJ_0065,2026-07-26 15:08:00,CREDIT,CUSTOMER_PAYMENT,72437.53,613040.68,685478.21,INVOICE,INV_0003127,Payment received from Subramaniam LLC Enterprises
TXN_00012849,MSME_GJ_0065,2026-07-26 15:35:00,DEBIT,RENT,75391.06,685478.21,610087.15,EXPENSE,EXP_0008913,NetBanking-Commercial office/warehouse rent
TXN_00012850,MSME_GJ_0065,2026-07-28 15:27:00,DEBIT,SOFTWARE,14369.01,610087.15,595718.14,EXPENSE,EXP_0008920,UPI-Software operational expenditure
TXN_00012851,MSME_GJ_0065,2026-07-30 17:18:00,DEBIT,INVENTORY,22415.51,595718.14,573302.63,EXPENSE,EXP_0008917,NEFT-Operational material procurement
TXN_00012852,MSME_GJ_0065,2026-07-31 14:40:00,DEBIT,UTILITIES,50260.7,573302.63,523041.93,EXPENSE,EXP_0008914,UPI-Electricity and water utility charges
TXN_00012853,MSME_GJ_0065,2026-08-01 13:52:00,DEBIT,INVENTORY,26024.64,523041.93,497017.29,EXPENSE,EXP_0008916,Cheque-Operational material procurement
TXN_00012854,MSME_GJ_0065,2026-08-02 11:07:00,DEBIT,MISCELLANEOUS,40989.57,497017.29,456027.72,EXPENSE,EXP_0008919,IMPS-Miscellaneous operational expenditure
TXN_00012855,MSME_GJ_0065,2026-08-12 11:16:00,CREDIT,CUSTOMER_PAYMENT,176139.39,456027.72,632167.11,INVOICE,INV_0003136,"Payment received from Walia, Luthra and Murty Trading"
TXN_00012856,MSME_GJ_0065,2026-08-12 12:01:00,CREDIT,CUSTOMER_PAYMENT,73439.66,632167.11,705606.77,INVOICE,INV_0003135,Payment received from Dutt Ltd Distributors
TXN_00012857,MSME_GJ_0065,2026-08-17 09:06:00,DEBIT,INVENTORY,171450.42,705606.77,534156.35,EXPENSE,EXP_0008915,Cheque-Operational material procurement
TXN_00012858,MSME_GJ_0065,2026-08-19 09:12:00,CREDIT,CUSTOMER_PAYMENT,255832.53,534156.35,789988.88,INVOICE,INV_0003133,Payment received from Sandal Inc Distributors
TXN_00012859,MSME_GJ_0065,2026-08-19 14:30:00,DEBIT,GST_PAYMENT,59034.5,789988.88,730954.38,GST,GST_0000780,GST Payment Challan 2026-07 GSTR-3B
TXN_00012860,MSME_GJ_0066,2025-08-21 17:51:00,DEBIT,SALARY,428195.96,180000.0,-248195.96,EXPENSE,EXP_0008921,NEFT-Monthly employee payroll
TXN_00012861,MSME_GJ_0066,2025-08-25 16:13:00,DEBIT,TRANSPORTATION,8531.83,-248195.96,-256727.79,EXPENSE,EXP_0008931,IMPS-Transportation operational expenditure
TXN_00012862,MSME_GJ_0066,2025-08-25 16:23:00,DEBIT,RENT,142731.99,-256727.79,-399459.78,EXPENSE,EXP_0008922,NetBanking-Commercial office/warehouse rent
TXN_00012863,MSME_GJ_0066,2025-08-26 10:45:00,DEBIT,MARKETING,17739.66,-399459.78,-417199.44,EXPENSE,EXP_0008933,IMPS-Marketing operational expenditure
TXN_00012864,MSME_GJ_0066,2025-08-30 09:55:00,DEBIT,UTILITIES,285463.97,-417199.44,-702663.41,EXPENSE,EXP_0008923,UPI-Electricity and water utility charges
TXN_00012865,MSME_GJ_0066,2025-09-03 16:07:00,DEBIT,RAW_MATERIALS,259724.57,-702663.41,-962387.98,EXPENSE,EXP_0008926,RTGS-Operational material procurement
TXN_00012866,MSME_GJ_0066,2025-09-05 13:00:00,DEBIT,RAW_MATERIALS,29051.46,-962387.98,-991439.44,EXPENSE,EXP_0008927,Cheque-Operational material procurement
TXN_00012867,MSME_GJ_0066,2025-09-06 10:30:00,DEBIT,RAW_MATERIALS,120926.75,-991439.44,-1112366.19,EXPENSE,EXP_0008928,Cheque-Operational material procurement
TXN_00012868,MSME_GJ_0066,2025-09-07 12:07:00,DEBIT,MARKETING,61354.92,-1112366.19,-1173721.11,EXPENSE,EXP_0008929,NetBanking-Marketing operational expenditure
TXN_00012869,MSME_GJ_0066,2025-09-09 09:51:00,DEBIT,MISCELLANEOUS,183129.17,-1173721.11,-1356850.28,EXPENSE,EXP_0008930,NetBanking-Miscellaneous operational expenditure
TXN_00012870,MSME_GJ_0066,2025-09-09 13:13:00,DEBIT,RAW_MATERIALS,425287.51,-1356850.28,-1782137.79,EXPENSE,EXP_0008924,NEFT-Operational material procurement
TXN_00012871,MSME_GJ_0066,2025-09-10 09:17:00,DEBIT,SOFTWARE,62285.73,-1782137.79,-1844423.52,EXPENSE,EXP_0008932,IMPS-Software operational expenditure
TXN_00012872,MSME_GJ_0066,2025-09-12 14:53:00,DEBIT,RAW_MATERIALS,354442.94,-1844423.52,-2198866.46,EXPENSE,EXP_0008925,Cheque-Operational material procurement
TXN_00012873,MSME_GJ_0066,2025-09-13 11:26:00,CREDIT,CUSTOMER_PAYMENT,398206.2,-2198866.46,-1800660.26,INVOICE,INV_0003140,Payment received from Contractor-Arora Trading
TXN_00012874,MSME_GJ_0066,2025-09-17 14:30:00,DEBIT,GST_PAYMENT,272396.55,-1800660.26,-2073056.81,GST,GST_0000781,GST Payment Challan 2025-08 GSTR-3B
TXN_00012875,MSME_GJ_0066,2025-09-20 13:27:00,DEBIT,SALARY,432807.73,-2073056.81,-2505864.54,EXPENSE,EXP_0008934,NEFT-Monthly employee payroll
TXN_00012876,MSME_GJ_0066,2025-09-24 11:44:00,DEBIT,RENT,144269.24,-2505864.54,-2650133.78,EXPENSE,EXP_0008935,NetBanking-Commercial office/warehouse rent
TXN_00012877,MSME_GJ_0066,2025-09-25 11:52:00,DEBIT,MISCELLANEOUS,266753.04,-2650133.78,-2916886.82,EXPENSE,EXP_0008942,NetBanking-Miscellaneous operational expenditure
TXN_00012878,MSME_GJ_0066,2025-09-28 17:47:00,CREDIT,CUSTOMER_PAYMENT,1439778.4,-2916886.82,-1477108.42,INVOICE,INV_0003141,"Payment received from Lad, Mandal and Chander Distributors"
TXN_00012879,MSME_GJ_0066,2025-09-29 11:16:00,DEBIT,UTILITIES,288538.49,-1477108.42,-1765646.91,EXPENSE,EXP_0008936,UPI-Electricity and water utility charges
TXN_00012880,MSME_GJ_0066,2025-10-01 11:13:00,CREDIT,CUSTOMER_PAYMENT,182143.25,-1765646.91,-1583503.66,INVOICE,INV_0003139,"Payment received from Choudhry, Jha and Hora Trading"
TXN_00012881,MSME_GJ_0066,2025-10-04 15:40:00,DEBIT,RAW_MATERIALS,818534.61,-1583503.66,-2402038.27,EXPENSE,EXP_0008939,RTGS-Operational material procurement
TXN_00012882,MSME_GJ_0066,2025-10-05 09:06:00,DEBIT,RAW_MATERIALS,283597.27,-2402038.27,-2685635.54,EXPENSE,EXP_0008938,RTGS-Operational material procurement
TXN_00012883,MSME_GJ_0066,2025-10-05 10:11:00,DEBIT,MARKETING,38589.34,-2685635.54,-2724224.88,EXPENSE,EXP_0008941,NetBanking-Marketing operational expenditure
TXN_00012884,MSME_GJ_0066,2025-10-06 16:16:00,DEBIT,MISCELLANEOUS,31285.85,-2724224.88,-2755510.73,EXPENSE,EXP_0008940,IMPS-Miscellaneous operational expenditure
TXN_00012885,MSME_GJ_0066,2025-10-07 13:45:00,DEBIT,RAW_MATERIALS,100111.81,-2755510.73,-2855622.54,EXPENSE,EXP_0008937,Cheque-Operational material procurement
TXN_00012886,MSME_GJ_0066,2025-10-16 14:30:00,DEBIT,GST_PAYMENT,142500.73,-2855622.54,-2998123.27,GST,GST_0000782,GST Payment Challan 2025-09 GSTR-3B
TXN_00012887,MSME_GJ_0066,2025-10-21 13:57:00,DEBIT,SALARY,443558.2,-2998123.27,-3441681.47,EXPENSE,EXP_0008943,NEFT-Monthly employee payroll
TXN_00012888,MSME_GJ_0066,2025-10-23 14:29:00,DEBIT,MISCELLANEOUS,25004.99,-3441681.47,-3466686.46,EXPENSE,EXP_0008955,IMPS-Miscellaneous operational expenditure
TXN_00012889,MSME_GJ_0066,2025-10-25 16:18:00,DEBIT,RAW_MATERIALS,96242.46,-3466686.46,-3562928.92,EXPENSE,EXP_0008949,RTGS-Operational material procurement
TXN_00012890,MSME_GJ_0066,2025-10-25 17:27:00,DEBIT,RENT,147852.73,-3562928.92,-3710781.65,EXPENSE,EXP_0008944,NetBanking-Commercial office/warehouse rent
TXN_00012891,MSME_GJ_0066,2025-10-27 12:59:00,DEBIT,MISCELLANEOUS,73523.43,-3710781.65,-3784305.08,EXPENSE,EXP_0008956,IMPS-Miscellaneous operational expenditure
TXN_00012892,MSME_GJ_0066,2025-10-27 13:08:00,DEBIT,RAW_MATERIALS,184344.98,-3784305.08,-3968650.06,EXPENSE,EXP_0008947,NEFT-Operational material procurement
TXN_00012893,MSME_GJ_0066,2025-10-30 13:01:00,DEBIT,UTILITIES,295705.47,-3968650.06,-4264355.53,EXPENSE,EXP_0008945,UPI-Electricity and water utility charges
TXN_00012894,MSME_GJ_0066,2025-10-31 12:17:00,DEBIT,TRANSPORTATION,154205.45,-4264355.53,-4418560.98,EXPENSE,EXP_0008953,NetBanking-Transportation operational expenditure
TXN_00012895,MSME_GJ_0066,2025-11-01 09:18:00,DEBIT,RAW_MATERIALS,536084.9,-4418560.98,-4954645.88,EXPENSE,EXP_0008951,Cheque-Operational material procurement
TXN_00012896,MSME_GJ_0066,2025-11-04 12:10:00,DEBIT,RAW_MATERIALS,229486.84,-4954645.88,-5184132.72,EXPENSE,EXP_0008950,RTGS-Operational material procurement
TXN_00012897,MSME_GJ_0066,2025-11-10 11:09:00,CREDIT,CUSTOMER_PAYMENT,1640373.35,-5184132.72,-3543759.37,INVOICE,INV_0003146,Payment received from Shetty Group Enterprises
TXN_00012898,MSME_GJ_0066,2025-11-10 16:26:00,DEBIT,MAINTENANCE,82405.3,-3543759.37,-3626164.67,EXPENSE,EXP_0008952,NetBanking-Maintenance operational expenditure
TXN_00012899,MSME_GJ_0066,2025-11-13 14:57:00,DEBIT,SOFTWARE,9850.55,-3626164.67,-3636015.22,EXPENSE,EXP_0008954,UPI-Software operational expenditure
TXN_00012900,MSME_GJ_0066,2025-11-14 12:37:00,DEBIT,RAW_MATERIALS,98262.1,-3636015.22,-3734277.32,EXPENSE,EXP_0008946,RTGS-Operational material procurement
TXN_00012901,MSME_GJ_0066,2025-11-14 14:05:00,DEBIT,RAW_MATERIALS,87684.84,-3734277.32,-3821962.16,EXPENSE,EXP_0008948,Cheque-Operational material procurement
TXN_00012902,MSME_GJ_0066,2025-11-17 10:08:00,CREDIT,CUSTOMER_PAYMENT,310727.01,-3821962.16,-3511235.15,INVOICE,INV_0003138,Payment received from Din-Kapoor Trading
TXN_00012903,MSME_GJ_0066,2025-11-19 14:30:00,DEBIT,GST_PAYMENT,210073.43,-3511235.15,-3721308.58,GST,GST_0000783,GST Payment Challan 2025-10 GSTR-3B
TXN_00012904,MSME_GJ_0066,2025-11-20 17:28:00,DEBIT,SALARY,417080.4,-3721308.58,-4138388.98,EXPENSE,EXP_0008957,NEFT-Monthly employee payroll
TXN_00012905,MSME_GJ_0066,2025-11-24 13:08:00,DEBIT,RENT,139026.8,-4138388.98,-4277415.78,EXPENSE,EXP_0008958,NetBanking-Commercial office/warehouse rent
TXN_00012906,MSME_GJ_0066,2025-11-24 16:08:00,DEBIT,MISCELLANEOUS,187636.17,-4277415.78,-4465051.95,EXPENSE,EXP_0008967,UPI-Miscellaneous operational expenditure
TXN_00012907,MSME_GJ_0066,2025-11-27 15:43:00,CREDIT,CUSTOMER_PAYMENT,72083.11,-4465051.95,-4392968.84,INVOICE,INV_0003145,Payment received from Hegde Group Distributors
TXN_00012908,MSME_GJ_0066,2025-11-28 15:51:00,DEBIT,MAINTENANCE,52070.17,-4392968.84,-4445039.01,EXPENSE,EXP_0008965,NetBanking-Maintenance operational expenditure
TXN_00012909,MSME_GJ_0066,2025-11-29 10:30:00,DEBIT,UTILITIES,278053.6,-4445039.01,-4723092.61,EXPENSE,EXP_0008959,UPI-Electricity and water utility charges
TXN_00012910,MSME_GJ_0066,2025-11-29 17:37:00,DEBIT,TRANSPORTATION,22171.92,-4723092.61,-4745264.53,EXPENSE,EXP_0008964,IMPS-Transportation operational expenditure
TXN_00012911,MSME_GJ_0066,2025-12-01 14:42:00,DEBIT,RAW_MATERIALS,811405.62,-4745264.53,-5556670.15,EXPENSE,EXP_0008962,Cheque-Operational material procurement
TXN_00012912,MSME_GJ_0066,2025-12-01 15:40:00,DEBIT,PROFESSIONAL_FEES,61429.88,-5556670.15,-5618100.03,EXPENSE,EXP_0008966,IMPS-Professional Fees operational expenditure
TXN_00012913,MSME_GJ_0066,2025-12-03 10:27:00,CREDIT,CUSTOMER_PAYMENT,164334.57,-5618100.03,-5453765.46,INVOICE,INV_0003150,"Payment received from Master, Gole and Bath Enterprises"
TXN_00012914,MSME_GJ_0066,2025-12-04 15:57:00,DEBIT,MAINTENANCE,1087.73,-5453765.46,-5454853.19,EXPENSE,EXP_0008963,IMPS-Maintenance operational expenditure
TXN_00012915,MSME_GJ_0066,2025-12-06 14:03:00,DEBIT,RAW_MATERIALS,22513.01,-5454853.19,-5477366.2,EXPENSE,EXP_0008960,NEFT-Operational material procurement
TXN_00012916,MSME_GJ_0066,2025-12-11 09:54:00,DEBIT,RAW_MATERIALS,324638.04,-5477366.2,-5802004.24,EXPENSE,EXP_0008961,Cheque-Operational material procurement
TXN_00012917,MSME_GJ_0066,2025-12-13 16:35:00,CREDIT,CUSTOMER_PAYMENT,606458.28,-5802004.24,-5195545.96,INVOICE,INV_0003143,Payment received from Chaudhary Group Trading
TXN_00012918,MSME_GJ_0066,2025-12-16 09:52:00,CREDIT,CUSTOMER_PAYMENT,430853.5,-5195545.96,-4764692.46,INVOICE,INV_0003153,Payment received from Vaidya PLC Trading
TXN_00012919,MSME_GJ_0066,2025-12-16 10:19:00,CREDIT,CUSTOMER_PAYMENT,279950.4,-4764692.46,-4484742.06,INVOICE,INV_0003148,Payment received from Salvi-Balay Enterprises
TXN_00012920,MSME_GJ_0066,2025-12-16 14:30:00,DEBIT,GST_PAYMENT,155830.47,-4484742.06,-4640572.53,GST,GST_0000784,GST Payment Challan 2025-11 GSTR-3B
TXN_00012921,MSME_GJ_0066,2025-12-17 11:10:00,CREDIT,CUSTOMER_PAYMENT,1415618.17,-4640572.53,-3224954.36,INVOICE,INV_0003152,Payment received from Narang-Oak Distributors
TXN_00012922,MSME_GJ_0066,2025-12-17 13:59:00,CREDIT,CUSTOMER_PAYMENT,182265.01,-3224954.36,-3042689.35,INVOICE,INV_0003151,Payment received from Sangha-Boase Distributors
TXN_00012923,MSME_GJ_0066,2025-12-21 13:38:00,DEBIT,SALARY,420773.95,-3042689.35,-3463463.3,EXPENSE,EXP_0008968,NEFT-Monthly employee payroll
TXN_00012924,MSME_GJ_0066,2025-12-25 17:00:00,DEBIT,RENT,140257.98,-3463463.3,-3603721.28,EXPENSE,EXP_0008969,NetBanking-Commercial office/warehouse rent
TXN_00012925,MSME_GJ_0066,2025-12-26 10:13:00,CREDIT,CUSTOMER_PAYMENT,252090.46,-3603721.28,-3351630.82,INVOICE,INV_0003149,Payment received from Joshi-Krishnamurthy Distributors
TXN_00012926,MSME_GJ_0066,2025-12-26 14:25:00,DEBIT,MARKETING,38438.49,-3351630.82,-3390069.31,EXPENSE,EXP_0008975,NetBanking-Marketing operational expenditure
TXN_00012927,MSME_GJ_0066,2025-12-30 15:45:00,DEBIT,RAW_MATERIALS,735040.06,-3390069.31,-4125109.37,EXPENSE,EXP_0008973,RTGS-Operational material procurement
TXN_00012928,MSME_GJ_0066,2025-12-30 15:48:00,DEBIT,UTILITIES,280515.96,-4125109.37,-4405625.33,EXPENSE,EXP_0008970,UPI-Electricity and water utility charges
TXN_00012929,MSME_GJ_0066,2025-12-31 12:39:00,DEBIT,RAW_MATERIALS,285986.57,-4405625.33,-4691611.9,EXPENSE,EXP_0008971,Cheque-Operational material procurement
TXN_00012930,MSME_GJ_0066,2026-01-12 12:31:00,DEBIT,RAW_MATERIALS,147789.88,-4691611.9,-4839401.78,EXPENSE,EXP_0008972,RTGS-Operational material procurement
TXN_00012931,MSME_GJ_0066,2026-01-14 09:27:00,CREDIT,CUSTOMER_PAYMENT,2105527.26,-4839401.78,-2733874.52,INVOICE,INV_0003147,"Payment received from Rama, Virk and Pathak Distributors"
TXN_00012932,MSME_GJ_0066,2026-01-15 13:49:00,DEBIT,MARKETING,24154.81,-2733874.52,-2758029.33,EXPENSE,EXP_0008976,IMPS-Marketing operational expenditure
TXN_00012933,MSME_GJ_0066,2026-01-16 13:56:00,DEBIT,MARKETING,264675.33,-2758029.33,-3022704.66,EXPENSE,EXP_0008974,IMPS-Marketing operational expenditure
TXN_00012934,MSME_GJ_0066,2026-01-19 14:30:00,DEBIT,GST_PAYMENT,188800.25,-3022704.66,-3211504.91,GST,GST_0000785,GST Payment Challan 2025-12 GSTR-3B
TXN_00012935,MSME_GJ_0066,2026-01-20 10:51:00,DEBIT,SALARY,444047.16,-3211504.91,-3655552.07,EXPENSE,EXP_0008977,NEFT-Monthly employee payroll
TXN_00012936,MSME_GJ_0066,2026-01-22 13:33:00,DEBIT,MARKETING,35678.18,-3655552.07,-3691230.25,EXPENSE,EXP_0008986,UPI-Marketing operational expenditure
TXN_00012937,MSME_GJ_0066,2026-01-22 17:29:00,DEBIT,TRANSPORTATION,62800.83,-3691230.25,-3754031.08,EXPENSE,EXP_0008983,IMPS-Transportation operational expenditure
TXN_00012938,MSME_GJ_0066,2026-01-24 11:05:00,DEBIT,RENT,148015.72,-3754031.08,-3902046.8,EXPENSE,EXP_0008978,NetBanking-Commercial office/warehouse rent
TXN_00012939,MSME_GJ_0066,2026-01-27 10:07:00,CREDIT,CUSTOMER_PAYMENT,1059335.71,-3902046.8,-2842711.09,INVOICE,INV_0003157,Payment received from Mangat PLC Trading
TXN_00012940,MSME_GJ_0066,2026-01-29 11:56:00,DEBIT,UTILITIES,296031.44,-2842711.09,-3138742.53,EXPENSE,EXP_0008979,UPI-Electricity and water utility charges
TXN_00012941,MSME_GJ_0066,2026-01-29 12:32:00,DEBIT,RAW_MATERIALS,396268.31,-3138742.53,-3535010.84,EXPENSE,EXP_0008980,RTGS-Operational material procurement
